image_id,filename,target_class,class_id,gt_bbox_x,gt_bbox_y,gt_bbox_width,gt_bbox_height,detected,confidence,iou,best_same_class_confidence,best_same_class_iou,total_detections
437351,000000437351.jpg,person,1,16.55,18.31,227.3,475.09,Yes,0.860621,0.9281467574896252,0.860621,0.9281467574896252,4
438876,000000438876.jpg,person,1,168.37,20.72,181.09,307.56,Yes,0.9214,0.9651774207343862,0.9214,0.9651774207343862,3
439623,000000439623.jpg,car,3,73.68,148.63,329.22,175.14,Yes,0.414911,0.8556546659992293,0.414911,0.8556546659992293,7
441468,000000441468.jpg,car,3,98.62,137.32,59.18,45.95,Yes,0.825408,0.9469674750728105,0.825408,0.9469674750728105,5
442456,000000442456.jpg,car,3,209.05,69.54,409.85,177.24,Yes,0.704125,0.9647265177738542,0.704125,0.9647265177738542,9
447187,000000447187.jpg,person,1,58.51,108.08,170.11,359.73,Yes,0.885462,0.8939385459182617,0.885462,0.8939385459182617,6
447611,000000447611.jpg,person,1,325.74,0.8,174.26,215.41,Yes,0.80751,0.9579821634650244,0.80751,0.9579821634650244,4
448410,000000448410.jpg,person,1,16.69,274.08,52.05,139.45,Yes,0.78293,0.9409853782322694,0.78293,0.9409853782322694,26
449312,000000449312.jpg,car,3,304.62,52.72,193.97,98.94,No,0.0,0.0,0.273901,0.0,5
449661,000000449661.jpg,person,1,368.0,64.5,79.5,90.0,Yes,0.56844,0.860026561006441,0.56844,0.860026561006441,5
450559,000000450559.jpg,person,1,71.68,34.13,232.11,325.98,Yes,0.936778,0.907255779755105,0.936778,0.907255779755105,3
453841,000000453841.jpg,car,3,200.67,161.93,201.67,165.58,Yes,0.941486,0.9281318100162905,0.941486,0.9281318100162905,15
454661,000000454661.jpg,car,3,247.4,185.64,392.18,174.1,Yes,0.85897,0.9786535393853754,0.85897,0.9786535393853754,11
455157,000000455157.jpg,person,1,159.13,158.14,173.74,346.0,Yes,0.722201,0.8664178627183114,0.722201,0.8664178627183114,5
455555,000000455555.jpg,person,1,123.6,102.58,331.23,373.26,Yes,0.853935,0.8739986703050043,0.853935,0.8739986703050043,4
455624,000000455624.jpg,person,1,275.75,58.57,190.11,270.56,Yes,0.877581,0.9695142329088926,0.877581,0.9695142329088926,18
456015,000000456015.jpg,person,1,405.95,56.43,57.45,117.32,Yes,0.818513,0.8648008863298658,0.818513,0.8648008863298658,8
456394,000000456394.jpg,car,3,90.96,0.13,113.81,20.46,No,0.0,0.0,0.702504,0.0,4
458325,000000458325.jpg,car,3,0.0,165.97,189.95,166.38,Yes,0.90389,0.9484798492169881,0.90389,0.9484798492169881,30
458992,000000458992.jpg,person,1,1.43,2.39,456.74,409.96,Yes,0.881525,0.8895652352708787,0.881525,0.8895652352708787,5
459153,000000459153.jpg,person,1,109.97,180.77,281.07,350.87,Yes,0.883545,0.9694983277103393,0.883545,0.9694983277103393,3
459954,000000459954.jpg,person,1,242.19,148.88,31.92,143.02,Yes,0.26208,0.8864881947351706,0.26208,0.8864881947351706,4
462371,000000462371.jpg,person,1,210.86,18.92,205.46,377.57,Yes,0.586881,0.669797897085906,0.586881,0.669797897085906,9
463522,000000463522.jpg,person,1,375,205,97,58,No,0.0,0.0,0.729205,0.0,9
464824,000000464824.jpg,car,3,361.57,0.0,118.43,74.72,No,0.0,0.0,0.0,0.0,1
466156,000000466156.jpg,car,3,0.0,18.75,500.0,329.84,No,0.0,0.0,0.5123,0.0017517909349987855,4
467511,000000467511.jpg,person,1,22.09,70.99,154.32,320.67,Yes,0.621626,0.9709375329916199,0.621626,0.9709375329916199,6
470924,000000470924.jpg,person,1,403.42,117.57,224.36,362.43,Yes,0.736892,0.8068336084597086,0.736892,0.8068336084597086,37
474452,000000474452.jpg,car,3,1,175,358,42,No,0.0,0.0,0.32914,0.08134111999270247,17
476704,000000476704.jpg,car,3,575.25,233.09,56.92,44.03,Yes,0.424567,0.7891631229477196,0.424567,0.7891631229477196,7
479126,000000479126.jpg,person,1,336.67,156.87,236.43,257.1,Yes,0.922912,0.9411534826861822,0.922912,0.9411534826861822,8
479248,000000479248.jpg,person,1,187.2,204.23,124.83,79.3,Yes,0.440278,0.5168330400494637,0.440278,0.5168330400494637,12
480021,000000480021.jpg,car,3,302.11,97.7,149.75,62.33,Yes,0.253575,0.9273147290702715,0.253575,0.9273147290702715,9
482275,000000482275.jpg,person,1,92.56,24.88,298.11,447.71,Yes,0.869467,0.8258474602250028,0.869467,0.8258474602250028,7
484404,000000484404.jpg,person,1,300.14,293.17,45.85,26.64,Yes,0.634933,0.5181465712969276,0.634933,0.5181465712969276,4
485071,000000485071.jpg,person,1,251.99,177.46,133.02,96.32,Yes,0.876114,0.9673073553140096,0.876114,0.9673073553140096,2
485237,000000485237.jpg,car,3,0.25,140.81,40.96,18.36,No,0.0,0.0,0.0,0.0,8
490936,000000490936.jpg,car,3,376.74,81.29,75.11,86.79,Yes,0.623868,0.7253484863718943,0.623868,0.7253484863718943,13
491130,000000491130.jpg,person,1,100.67,115.06,314.97,362.42,Yes,0.777985,0.9069393702740143,0.777985,0.9069393702740143,2
491213,000000491213.jpg,car,3,60.27,81.36,243.23,162.51,No,0.0,0.0,0.520125,0.011262225934452978,4
491366,000000491366.jpg,person,1,0.0,56.88,178.18,318.12,Yes,0.893609,0.982576931304873,0.893609,0.982576931304873,9
493772,000000493772.jpg,person,1,284.76,285.96,51.78,155.33,Yes,0.872019,0.8550790821993791,0.872019,0.8550790821993791,2
494869,000000494869.jpg,person,1,181.21,88.17,180.35,347.61,Yes,0.88085,0.9312961869317485,0.88085,0.9312961869317485,10
497599,000000497599.jpg,person,1,0.0,1.44,333.66,631.37,Yes,0.895051,0.9648667697301758,0.895051,0.9648667697301758,6
498286,000000498286.jpg,car,3,429.31,336.21,189.31,83.79,Yes,0.744553,0.9682981608788114,0.744553,0.9682981608788114,2
501005,000000501005.jpg,person,1,130.37,57.55,173.54,253.01,Yes,0.928402,0.9763490475694082,0.928402,0.9763490475694082,5
504415,000000504415.jpg,car,3,81.45,178.47,204.4,63.58,Yes,0.891094,0.9130290720392827,0.891094,0.9130290720392827,5
505942,000000505942.jpg,car,3,459.48,163.05,40.5,42.6,No,0.0,0.0,0.0,0.0,6
506707,000000506707.jpg,car,3,175.55,153.31,99.17,117.93,Yes,0.409182,0.5859078590730091,0.409182,0.5859078590730091,9
507667,000000507667.jpg,car,3,211.89,11.36,145.65,51.96,Yes,0.821377,0.8053659504917173,0.821377,0.8053659504917173,12
507797,000000507797.jpg,car,3,197.92,177.71,32.52,29.07,Yes,0.336923,0.7419577040282924,0.336923,0.7419577040282924,15
507975,000000507975.jpg,car,3,23.62,199.88,578.8,187.92,No,0.0,0.0,0.583955,0.2709593505043368,10
509014,000000509014.jpg,person,1,85,133,501,67,No,0.0,0.0,0.883206,0.05989930083369267,20
511999,000000511999.jpg,car,3,524.22,212.59,81.32,62.78,Yes,0.873508,0.9342914112724658,0.873508,0.9342914112724658,7
512564,000000512564.jpg,car,3,123.13,286.01,37.41,33.58,Yes,0.823286,0.9108512718427609,0.823286,0.9108512718427609,8
512836,000000512836.jpg,person,1,140.25,150.46,148.31,375.62,Yes,0.862746,0.9738505562930088,0.862746,0.9738505562930088,5
512985,000000512985.jpg,person,1,433.62,124.04,65.8,216.81,Yes,0.832014,0.8091509059900548,0.832014,0.8091509059900548,2
513041,000000513041.jpg,person,1,4.3,0.72,378.84,255.06,Yes,0.908476,0.9682078786084283,0.908476,0.9682078786084283,10
514586,000000514586.jpg,car,3,276.14,120.4,36.46,32.27,No,0.0,0.0,0.0,0.0,6
515982,000000515982.jpg,person,1,341.18,2.0,250.65,413.61,Yes,0.917384,0.9510650513025373,0.917384,0.9510650513025373,5
521052,000000521052.jpg,car,3,11.93,262.72,65.75,78.45,Yes,0.750153,0.9369533695221052,0.750153,0.9369533695221052,2
521141,000000521141.jpg,car,3,304.59,241.5,70.32,31.93,Yes,0.853076,0.9691802911398303,0.853076,0.9691802911398303,13
521819,000000521819.jpg,car,3,559.38,361.23,42.14,26.64,Yes,0.716146,0.8368978311510793,0.716146,0.8368978311510793,15
526728,000000526728.jpg,car,3,389.14,171.16,63.05,27.5,Yes,0.543633,0.8871287043491412,0.543633,0.8871287043491412,13
527220,000000527220.jpg,car,3,3.0,3.5,163.0,154.5,Yes,0.567127,0.9649473444849205,0.567127,0.9649473444849205,4
533145,000000533145.jpg,person,1,0.0,0.42,194.26,290.54,No,0.0,0.0,0.0,0.0,1
534270,000000534270.jpg,person,1,137.18,135.29,102.18,276.25,Yes,0.904876,0.9094831271806446,0.904876,0.9094831271806446,5
537506,000000537506.jpg,car,3,105.02,49.32,227.4,124.2,Yes,0.759314,0.683935733840441,0.759314,0.683935733840441,13
540414,000000540414.jpg,person,1,48,186,564,202,No,0.0,0.0,0.563519,0.10064134698419529,23
545007,000000545007.jpg,person,1,151.49,31.27,128.07,234.66,Yes,0.761509,0.9501149824788353,0.761509,0.9501149824788353,3
547336,000000547336.jpg,person,1,99.83,25.11,371.28,413.32,Yes,0.847192,0.9794595303463821,0.847192,0.9794595303463821,4
549390,000000549390.jpg,person,1,187.91,87.94,209.63,294.12,Yes,0.859005,0.6923368244521645,0.859005,0.6923368244521645,14
550691,000000550691.jpg,car,3,116.23,285.85,85.03,71.03,Yes,0.881036,0.9203083203952906,0.881036,0.9203083203952906,5
555050,000000555050.jpg,car,3,0.72,177.28,234.45,91.9,Yes,0.929111,0.9765425853252524,0.929111,0.9765425853252524,11
558854,000000558854.jpg,person,1,105.34,1.74,260.39,42.98,Yes,0.343125,0.7774341327034241,0.343125,0.7774341327034241,12
564336,000000564336.jpg,car,3,274.97,155.94,140.74,62.61,No,0.0,0.0,0.0,0.0,14
565045,000000565045.jpg,person,1,259.42,356.67,73.58,141.83,Yes,0.820449,0.9413809815951598,0.820449,0.9413809815951598,3
566282,000000566282.jpg,car,3,291.07,167.89,204.04,71.99,Yes,0.279791,0.8929626377838407,0.279791,0.8929626377838407,14
567197,000000567197.jpg,car,3,71.94,297.72,44.18,35.35,No,0.0,0.0,0.402743,0.00028923854855495074,11
567640,000000567640.jpg,person,1,287.47,43.93,201.52,327.59,Yes,0.938726,0.9747828536340588,0.938726,0.9747828536340588,12
571598,000000571598.jpg,person,1,175.82,94.92,287.9,385.08,Yes,0.814437,0.9643079125905013,0.814437,0.9643079125905013,9
577932,000000577932.jpg,car,3,495.12,245.3,144.8,290.77,Yes,0.928327,0.923542212015192,0.928327,0.923542212015192,19
