image_id,filename,target_class,class_id,bbox_x,bbox_y,bbox_width,bbox_height,image_width,image_height,random_seed
498747,000000498747.jpg,person,1,132.38,37.67,472.46,442.33,640,480,2069153322
500613,000000500613.jpg,car,3,556.0,201.78,84.0,81.96,640,425,2069153322
502168,000000502168.jpg,person,1,438.01,337.62,85.18,120.38,640,458,2069153322
504074,000000504074.jpg,person,1,260.29,87.37,293.58,339.63,640,427,2069153322
504415,000000504415.jpg,car,3,81.45,178.47,204.4,63.58,640,427,2069153322
505942,000000505942.jpg,car,3,459.48,163.05,40.5,42.6,500,375,2069153322
506707,000000506707.jpg,car,3,175.55,153.31,99.17,117.93,640,427,2069153322
508602,000000508602.jpg,car,3,1.85,251.93,498.15,172.52,500,429,2069153322
513524,000000513524.jpg,person,1,291.61,13.51,213.6,323.25,640,425,2069153322
514586,000000514586.jpg,car,3,276.14,120.4,36.46,32.27,354,500,2069153322
515266,000000515266.jpg,car,3,598.76,105.26,36.46,24.95,640,427,2069153322
516677,000000516677.jpg,person,1,324.08,257.19,126.02,132.38,640,480,2069153322
518770,000000518770.jpg,person,1,116.82,84.86,87.19,278.5,500,375,2069153322
520009,000000520009.jpg,car,3,0.0,334.4,216.24,77.6,500,412,2069153322
520910,000000520910.jpg,person,1,160.19,162.32,81.8,309.29,427,640,2069153322
521141,000000521141.jpg,car,3,304.59,241.5,70.32,31.93,375,500,2069153322
521259,000000521259.jpg,car,3,0.0,120.35,58.48,102.98,640,457,2069153322
521819,000000521819.jpg,car,3,559.38,361.23,42.14,26.64,640,480,2069153322
521956,000000521956.jpg,person,1,0.0,1.36,347.06,324.81,500,330,2069153322
523241,000000523241.jpg,car,3,364.08,202.74,114.44,33.17,500,333,2069153322
523957,000000523957.jpg,person,1,55.78,82.23,260.62,272.16,640,427,2069153322
524456,000000524456.jpg,person,1,120.89,0.0,515.55,298.67,640,480,2069153322
524850,000000524850.jpg,person,1,122,46,317,175,500,319,2069153322
525155,000000525155.jpg,person,1,263.26,80.48,376.74,338.88,640,426,2069153322
527029,000000527029.jpg,person,1,23.01,214.29,287.64,418.52,640,640,2069153322
527220,000000527220.jpg,car,3,3.0,3.5,163.0,154.5,500,169,2069153322
528980,000000528980.jpg,car,3,81.83,606.18,101.19,33.82,426,640,2069153322
530099,000000530099.jpg,car,3,113.71,234.68,385.48,134.67,500,375,2069153322
532690,000000532690.jpg,person,1,58.97,40.27,441.52,591.1,528,640,2069153322
534394,000000534394.jpg,car,3,3.09,224.66,87.24,120.44,640,359,2069153322
537270,000000537270.jpg,person,1,0.0,2.16,467.06,472.45,640,480,2069153322
537506,000000537506.jpg,car,3,105.02,49.32,227.4,124.2,600,400,2069153322
541123,000000541123.jpg,person,1,1,0,638,261,640,427,2069153322
542625,000000542625.jpg,car,3,286.75,221.92,353.25,256.83,640,480,2069153322
549220,000000549220.jpg,person,1,248.05,2.87,139.79,226.13,480,640,2069153322
550691,000000550691.jpg,car,3,116.23,285.85,85.03,71.03,640,480,2069153322
551794,000000551794.jpg,person,1,171.51,210.34,139.14,231.91,640,480,2069153322
553788,000000553788.jpg,person,1,0.81,26.14,372.77,288.93,640,363,2069153322
555597,000000555597.jpg,car,3,184.66,423.75,256.66,86.95,640,517,2069153322
557916,000000557916.jpg,person,1,143.6,65.76,386.75,354.2,640,426,2069153322
559348,000000559348.jpg,person,1,112,122,477,82,640,480,2069153322
561679,000000561679.jpg,car,3,245.82,323.78,46.75,26.45,640,480,2069153322
561958,000000561958.jpg,person,1,1,164,638,106,640,480,2069153322
562243,000000562243.jpg,person,1,86.29,58.97,478.92,570.96,640,640,2069153322
565391,000000565391.jpg,car,3,1.51,506.42,101.13,122.26,480,640,2069153322
565563,000000565563.jpg,car,3,83.06,229.75,124.04,102.47,640,480,2069153322
566758,000000566758.jpg,car,3,538.82,177.32,94.35,49.87,640,480,2069153322
566923,000000566923.jpg,person,1,134.98,16.27,435.57,403.99,640,426,2069153322
567197,000000567197.jpg,car,3,71.94,297.72,44.18,35.35,500,407,2069153322
567640,000000567640.jpg,car,3,304.0,60.0,100.0,74.0,640,425,2069153322
567886,000000567886.jpg,person,1,0.0,98.6,198.03,268.82,500,375,2069153322
568290,000000568290.jpg,car,3,538.65,203.23,39.45,22.54,640,427,2069153322
568981,000000568981.jpg,person,1,17.16,155.71,232.59,221.74,640,426,2069153322
575081,000000575081.jpg,person,1,218.78,7.68,103.63,384.78,640,427,2069153322
575243,000000575243.jpg,car,3,524.04,128.05,115.96,234.19,640,427,2069153322
577932,000000577932.jpg,car,3,495.12,245.3,144.8,290.77,640,543,2069153322
579902,000000579902.jpg,car,3,391.95,198.89,164.05,441.11,556,640,2069153322
581206,000000581206.jpg,person,1,0.0,2.53,469.53,215.26,479,640,2069153322
