attack_id,image_id,filename,target_class,clean_detected,attacked_detected,clean_confidence,attacked_confidence,confidence_drop,confidence_drop_percent,clean_iou,attacked_iou,iou_drop,clean_total_detections,attacked_total_detections,detection_count_change,eligible_for_asr,attack_success,patch_filename,patch_size_pixels,patch_scale
attack_01,427055,000000427055.jpg,car,Yes,No,0.348065,0.000000,0.348065,100.000000,0.862919,0.000000,0.862919,11,10,-1,Yes,Yes,diffusion_patch_01.png,9,0.3
attack_01,428562,000000428562.jpg,person,Yes,Yes,0.761365,0.473103,0.288262,37.861210,0.804246,0.835718,-0.031472,9,8,-1,Yes,No,diffusion_patch_01.png,34,0.3
attack_01,434459,000000434459.jpg,person,Yes,Yes,0.920979,0.873492,0.047487,5.156144,0.966500,0.969242,-0.002742,20,20,0,Yes,No,diffusion_patch_01.png,72,0.3
attack_01,436738,000000436738.jpg,car,Yes,Yes,0.679468,0.481285,0.198183,29.167378,0.946187,0.955983,-0.009796,9,11,2,Yes,No,diffusion_patch_01.png,17,0.3
attack_01,438017,000000438017.jpg,car,Yes,Yes,0.621519,0.645991,-0.024472,-3.937450,0.651886,0.623945,0.027941,9,9,0,Yes,No,diffusion_patch_01.png,13,0.3
attack_01,442463,000000442463.jpg,person,Yes,Yes,0.931805,0.935358,-0.003553,-0.381303,0.956665,0.957634,-0.000969,2,2,0,Yes,No,diffusion_patch_01.png,52,0.3
attack_01,442746,000000442746.jpg,car,Yes,Yes,0.722164,0.590309,0.131855,18.258318,0.896870,0.862436,0.034433,4,3,-1,Yes,No,diffusion_patch_01.png,6,0.3
attack_01,456662,000000456662.jpg,person,Yes,Yes,0.900916,0.891724,0.009192,1.020295,0.952370,0.948763,0.003607,2,2,0,Yes,No,diffusion_patch_01.png,42,0.3
attack_01,457884,000000457884.jpg,person,Yes,Yes,0.897434,0.902070,-0.004636,-0.516584,0.970713,0.989671,-0.018958,5,5,0,Yes,No,diffusion_patch_01.png,39,0.3
attack_01,460147,000000460147.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,21,23,2,No,No,diffusion_patch_01.png,73,0.3
attack_01,464476,000000464476.jpg,person,Yes,Yes,0.873892,0.885984,-0.012092,-1.383695,0.953388,0.932839,0.020549,2,3,1,Yes,No,diffusion_patch_01.png,20,0.3
attack_01,470952,000000470952.jpg,person,Yes,Yes,0.870639,0.886922,-0.016283,-1.870236,0.891591,0.917940,-0.026349,9,9,0,Yes,No,diffusion_patch_01.png,63,0.3
attack_01,474078,000000474078.jpg,person,Yes,Yes,0.915495,0.910000,0.005495,0.600222,0.945659,0.940344,0.005314,8,8,0,Yes,No,diffusion_patch_01.png,45,0.3
attack_01,475484,000000475484.jpg,car,Yes,Yes,0.710761,0.745336,-0.034575,-4.864504,0.800341,0.779146,0.021195,12,11,-1,Yes,No,diffusion_patch_01.png,15,0.3
attack_01,476119,000000476119.jpg,car,Yes,Yes,0.861500,0.798608,0.062892,7.300290,0.932553,0.879273,0.053280,5,5,0,Yes,No,diffusion_patch_01.png,36,0.3
attack_01,492284,000000492284.jpg,person,Yes,Yes,0.819282,0.848211,-0.028929,-3.531019,0.919944,0.931987,-0.012043,4,2,-2,Yes,No,diffusion_patch_01.png,69,0.3
attack_01,495732,000000495732.jpg,person,Yes,Yes,0.930010,0.944756,-0.014746,-1.585574,0.966606,0.970359,-0.003754,4,3,-1,Yes,No,diffusion_patch_01.png,69,0.3
attack_01,498032,000000498032.jpg,person,Yes,Yes,0.890948,0.856241,0.034707,3.895514,0.937353,0.945245,-0.007892,2,2,0,Yes,No,diffusion_patch_01.png,93,0.3
attack_01,499181,000000499181.jpg,car,Yes,Yes,0.925700,0.895881,0.029819,3.221238,0.935521,0.933544,0.001977,11,13,2,Yes,No,diffusion_patch_01.png,27,0.3
attack_01,500613,000000500613.jpg,car,Yes,No,0.631514,0.000000,0.631514,100.000000,0.734282,0.000000,0.734282,9,8,-1,Yes,Yes,diffusion_patch_01.png,25,0.3
attack_01,504415,000000504415.jpg,car,Yes,Yes,0.891094,0.879396,0.011698,1.312768,0.913029,0.918042,-0.005013,5,5,0,Yes,No,diffusion_patch_01.png,19,0.3
attack_01,505942,000000505942.jpg,car,No,Yes,0.000000,0.350593,-0.350593,,0.000000,0.738374,-0.738374,6,6,0,No,No,diffusion_patch_01.png,12,0.3
attack_01,511999,000000511999.jpg,car,Yes,Yes,0.873508,0.879504,-0.005996,-0.686428,0.934291,0.943265,-0.008974,7,7,0,Yes,No,diffusion_patch_01.png,19,0.3
attack_01,513580,000000513580.jpg,person,Yes,Yes,0.799803,0.811374,-0.011571,-1.446731,0.897815,0.890231,0.007584,3,3,0,Yes,No,diffusion_patch_01.png,20,0.3
attack_01,515025,000000515025.jpg,car,Yes,Yes,0.520214,0.433787,0.086427,16.613740,0.784295,0.841971,-0.057676,11,11,0,Yes,No,diffusion_patch_01.png,14,0.3
attack_01,516038,000000516038.jpg,person,Yes,Yes,0.942548,0.934787,0.007761,0.823406,0.962855,0.964230,-0.001375,5,5,0,Yes,No,diffusion_patch_01.png,46,0.3
attack_01,521259,000000521259.jpg,person,Yes,Yes,0.922203,0.927378,-0.005175,-0.561156,0.935032,0.935953,-0.000921,21,22,1,Yes,No,diffusion_patch_01.png,68,0.3
attack_01,526392,000000526392.jpg,car,Yes,Yes,0.729506,0.598510,0.130996,17.956809,0.815984,0.902941,-0.086957,10,12,2,Yes,No,diffusion_patch_01.png,46,0.3
attack_01,529148,000000529148.jpg,person,Yes,Yes,0.336335,0.291105,0.045230,13.447902,0.907211,0.915532,-0.008321,9,9,0,Yes,No,diffusion_patch_01.png,56,0.3
attack_01,530099,000000530099.jpg,car,Yes,Yes,0.424556,0.378340,0.046216,10.885725,0.895973,0.890987,0.004986,2,2,0,Yes,No,diffusion_patch_01.png,40,0.3
attack_01,530820,000000530820.jpg,person,Yes,Yes,0.922025,0.950118,-0.028093,-3.046881,0.963486,0.962755,0.000731,2,2,0,Yes,No,diffusion_patch_01.png,59,0.3
attack_01,533816,000000533816.jpg,person,Yes,Yes,0.898477,0.861352,0.037125,4.131992,0.973401,0.970346,0.003054,16,18,2,Yes,No,diffusion_patch_01.png,33,0.3
attack_01,534394,000000534394.jpg,car,Yes,Yes,0.381177,0.294930,0.086247,22.626496,0.840021,0.826770,0.013251,17,17,0,Yes,No,diffusion_patch_01.png,26,0.3
attack_01,535608,000000535608.jpg,person,No,Yes,0.000000,0.271887,-0.271887,,0.000000,0.536418,-0.536418,12,13,1,No,No,diffusion_patch_01.png,8,0.3
attack_01,549055,000000549055.jpg,person,Yes,Yes,0.859178,0.769714,0.089464,10.412743,0.961599,0.972916,-0.011318,2,2,0,Yes,No,diffusion_patch_01.png,47,0.3
attack_01,549930,000000549930.jpg,person,Yes,Yes,0.908618,0.903473,0.005145,0.566245,0.975401,0.968175,0.007226,6,5,-1,Yes,No,diffusion_patch_01.png,64,0.3
attack_01,553669,000000553669.jpg,car,Yes,Yes,0.376362,0.386787,-0.010425,-2.769940,0.867825,0.861494,0.006330,13,12,-1,Yes,No,diffusion_patch_01.png,12,0.3
attack_01,555050,000000555050.jpg,car,Yes,Yes,0.929111,0.938473,-0.009362,-1.007630,0.976543,0.969702,0.006841,11,12,1,Yes,No,diffusion_patch_01.png,28,0.3
attack_01,555597,000000555597.jpg,car,Yes,Yes,0.796066,0.730994,0.065072,8.174197,0.609849,0.609963,-0.000113,17,17,0,Yes,No,diffusion_patch_01.png,26,0.3
attack_01,560474,000000560474.jpg,person,Yes,No,0.261638,0.000000,0.261638,100.000000,0.693219,0.000000,0.693219,11,9,-2,Yes,Yes,diffusion_patch_01.png,28,0.3
attack_01,561679,000000561679.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0,0,0,No,No,diffusion_patch_01.png,8,0.3
attack_01,563653,000000563653.jpg,car,Yes,Yes,0.820683,0.736818,0.083865,10.218927,0.964328,0.982065,-0.017736,20,20,0,Yes,No,diffusion_patch_01.png,14,0.3
attack_01,565563,000000565563.jpg,car,Yes,Yes,0.618674,0.529126,0.089548,14.474182,0.794633,0.835045,-0.040412,7,7,0,Yes,No,diffusion_patch_01.png,31,0.3
attack_01,565853,000000565853.jpg,person,Yes,Yes,0.858666,0.686722,0.171944,20.024550,0.928629,0.849285,0.079344,7,8,1,Yes,No,diffusion_patch_01.png,34,0.3
attack_01,566758,000000566758.jpg,car,Yes,No,0.267488,0.000000,0.267488,100.000000,0.915675,0.000000,0.915675,2,1,-1,Yes,Yes,diffusion_patch_01.png,15,0.3
attack_01,569030,000000569030.jpg,car,Yes,Yes,0.775671,0.697182,0.078489,10.118852,0.971381,0.947920,0.023461,22,22,0,Yes,No,diffusion_patch_01.png,11,0.3
attack_01,575243,000000575243.jpg,car,Yes,Yes,0.844145,0.863980,-0.019835,-2.349715,0.952232,0.942438,0.009794,7,7,0,Yes,No,diffusion_patch_01.png,35,0.3
attack_01,577932,000000577932.jpg,car,Yes,Yes,0.928327,0.921403,0.006924,0.745858,0.923542,0.925067,-0.001525,19,19,0,Yes,No,diffusion_patch_01.png,43,0.3
attack_01,577976,000000577976.jpg,car,Yes,Yes,0.625465,0.673813,-0.048348,-7.729929,0.857359,0.866578,-0.009219,5,5,0,Yes,No,diffusion_patch_01.png,9,0.3
attack_01,578545,000000578545.jpg,person,Yes,Yes,0.668819,0.804828,-0.136009,-20.335696,0.835507,0.825745,0.009762,3,4,1,Yes,No,diffusion_patch_01.png,66,0.3
attack_01,578871,000000578871.jpg,person,Yes,Yes,0.942841,0.933198,0.009643,1.022760,0.943590,0.937929,0.005662,10,9,-1,Yes,No,diffusion_patch_01.png,65,0.3
