image_id,filename,target_class,class_id,gt_bbox_x,gt_bbox_y,gt_bbox_width,gt_bbox_height,detected,confidence,iou,best_same_class_confidence,best_same_class_iou,total_detections
507667,000000507667.jpg,car,3,211.89,11.36,145.65,51.96,Yes,0.821377,0.8053659504917173,0.821377,0.8053659504917173,12
507797,000000507797.jpg,car,3,197.92,177.71,32.52,29.07,Yes,0.336923,0.7419577040282924,0.336923,0.7419577040282924,15
508602,000000508602.jpg,car,3,1.85,251.93,498.15,172.52,Yes,0.567152,0.9880048087267165,0.567152,0.9880048087267165,3
511076,000000511076.jpg,car,3,179.98,116.14,41.36,35.33,No,0.0,0.0,0.0,0.0,15
511599,000000511599.jpg,person,1,397.25,259.35,44.96,62.45,Yes,0.286308,0.6366654269842812,0.286308,0.6366654269842812,19
514586,000000514586.jpg,car,3,276.14,120.4,36.46,32.27,No,0.0,0.0,0.0,0.0,6
515266,000000515266.jpg,car,3,598.76,105.26,36.46,24.95,Yes,0.431467,0.7369685229769397,0.431467,0.7369685229769397,4
517069,000000517069.jpg,car,3,417.02,299.06,124.07,55.58,Yes,0.612639,0.851291563076703,0.612639,0.851291563076703,12
520009,000000520009.jpg,car,3,0.0,334.4,216.24,77.6,Yes,0.928509,0.95689321915805,0.928509,0.95689321915805,10
521141,000000521141.jpg,car,3,304.59,241.5,70.32,31.93,Yes,0.853076,0.9691802911398303,0.853076,0.9691802911398303,13
526728,000000526728.jpg,car,3,389.14,171.16,63.05,27.5,Yes,0.543633,0.8871287043491412,0.543633,0.8871287043491412,13
527220,000000527220.jpg,car,3,3.0,3.5,163.0,154.5,Yes,0.567127,0.9649473444849205,0.567127,0.9649473444849205,4
528705,000000528705.jpg,person,1,309.15,479.75,116.85,159.73,Yes,0.754112,0.5778920504923244,0.754112,0.5778920504923244,3
530854,000000530854.jpg,person,1,59.27,133.87,83.7,35.65,No,0.0,0.0,0.0,0.0,7
532855,000000532855.jpg,person,1,63.67,0.86,284.47,224.9,Yes,0.881556,0.814018587089302,0.881556,0.814018587089302,3
534041,000000534041.jpg,person,1,223.31,2.53,276.69,367.41,Yes,0.609187,0.8659445038056318,0.609187,0.8659445038056318,13
535306,000000535306.jpg,person,1,113.51,2.44,211.97,207.47,Yes,0.930677,0.9367278924882168,0.930677,0.9367278924882168,2
538067,000000538067.jpg,person,1,68.53,309.69,28.53,36.87,Yes,0.753672,0.919015051920269,0.753672,0.919015051920269,7
542625,000000542625.jpg,car,3,286.75,221.92,353.25,256.83,Yes,0.738966,0.9765062102065244,0.738966,0.9765062102065244,11
542776,000000542776.jpg,person,1,246.03,197.2,393.97,224.01,Yes,0.326155,0.9807364703494991,0.326155,0.9807364703494991,5
546475,000000546475.jpg,person,1,32.34,0.05,350.66,630.85,Yes,0.809146,0.9656166339685979,0.809146,0.9656166339685979,3
548246,000000548246.jpg,person,1,214.8,100.19,208.39,323.0,Yes,0.90255,0.9800504599698315,0.90255,0.9800504599698315,7
550691,000000550691.jpg,car,3,116.23,285.85,85.03,71.03,Yes,0.881036,0.9203083203952906,0.881036,0.9203083203952906,5
552842,000000552842.jpg,person,1,337.76,203.49,139.14,109.39,Yes,0.931233,0.7887415275826466,0.931233,0.7887415275826466,3
553511,000000553511.jpg,car,3,48.7,260.2,142.06,59.19,Yes,0.872553,0.9537064005002712,0.872553,0.9537064005002712,10
557672,000000557672.jpg,person,1,212.12,38.92,314.29,390.19,Yes,0.942516,0.9231181090003514,0.942516,0.9231181090003514,4
564336,000000564336.jpg,car,3,274.97,155.94,140.74,62.61,No,0.0,0.0,0.0,0.0,14
565391,000000565391.jpg,car,3,1.51,506.42,101.13,122.26,Yes,0.844165,0.8610887528027346,0.844165,0.8610887528027346,4
569825,000000569825.jpg,person,1,188.06,26.46,117.12,440.32,Yes,0.839524,0.8988217483715774,0.839524,0.8988217483715774,3
571264,000000571264.jpg,person,1,265.17,29.68,150.3,358.99,Yes,0.892741,0.9307349251185615,0.892741,0.9307349251185615,2
579307,000000579307.jpg,person,1,256.0,222.92,123.69,417.08,Yes,0.851111,0.9673409931518632,0.851111,0.9673409931518632,3
579635,000000579635.jpg,person,1,433.13,260.23,37.65,54.43,Yes,0.823195,0.8210443961475723,0.823195,0.8210443961475723,3
